device,hiddenSize,windowLength,batchSize,learningRate,epoch,trainLoss,esLoss,esLossBaseline,epochSeconds
G,60,30,64,0.001,11,3.43568110,0.21052904,0.33576147,8.0
G,60,30,64,0.001,12,3.61821905,0.09469331,0.33576147,7.8
G,60,30,64,0.001,13,4.28312623,0.24576226,0.33576147,8.2
G,60,30,64,0.001,14,3.71268133,0.04962779,0.33576147,8.1
G,60,30,64,0.001,15,2.13476703,0.07840033,0.33576147,8.2
G,60,30,64,0.001,16,2.43059035,0.06306208,0.33576147,7.8
G,60,30,64,0.001,17,1.49083726,0.06205851,0.33576147,8.1
G,60,30,64,0.001,18,1.51816594,0.05290592,0.33576147,8.2
G,60,30,64,0.001,19,1.39719745,0.04803738,0.33576147,8.0
G,60,30,64,0.001,20,1.64258434,0.05366278,0.33576147,8.1
G,60,30,64,0.001,21,1.56099423,0.06804888,0.33576147,8.1
G,60,30,64,0.001,22,2.71440286,0.13576892,0.33576147,7.8
G,60,30,64,0.001,23,2.02431492,0.05603405,0.33576147,8.1
G,60,30,64,0.001,24,2.31550459,0.04170210,0.33576147,8.2
G,60,30,64,0.001,25,1.97324029,0.06448832,0.33576147,8.1
G,60,30,64,0.001,26,2.07464651,0.03685461,0.33576147,7.8
G,60,30,64,0.001,27,1.52133726,0.06480805,0.33576147,8.2
G,60,30,64,0.001,28,1.06132006,0.04195757,0.33576147,8.2
G,60,30,64,0.001,29,0.82577074,0.03428818,0.33576147,8.0
G,60,30,64,0.001,30,0.60405979,0.03510706,0.33576147,8.1
G,60,30,64,0.001,31,0.65961576,0.04758143,0.33576147,8.2
G,60,30,64,0.001,32,1.34714802,0.06836944,0.33576147,7.8
G,60,30,64,0.001,33,1.18076253,0.06343921,0.33576147,8.2
G,60,30,64,0.001,34,1.39164964,0.06222885,0.33576147,8.1
G,60,30,64,0.001,35,0.91524904,0.03985229,0.33576147,8.2
G,60,30,64,0.001,36,1.02133576,0.05660197,0.33576147,7.8
G,60,30,64,0.001,37,0.80407478,0.04118395,0.33576147,8.0
G,60,30,64,0.001,38,0.64979709,0.03637555,0.33576147,8.2
G,60,30,64,0.001,39,0.54445601,0.04094587,0.33576147,8.2
G,60,30,64,0.001,40,0.64235232,0.02930411,0.33576147,8.2
G,60,30,64,0.001,41,1.04140127,0.06734933,0.33576147,7.8
G,60,30,64,0.001,42,0.96646336,0.04093993,0.33576147,8.1
G,60,30,64,0.001,43,0.62875576,0.04668298,0.33576147,8.2
G,60,30,64,0.001,44,0.68067065,0.04068647,0.33576147,8.2
G,60,30,64,0.001,45,0.81277183,0.04819682,0.33576147,8.1
G,60,30,64,0.001,46,1.08727630,0.06796354,0.33576147,7.8
G,60,30,64,0.001,47,1.38511014,0.03522240,0.33576147,8.1
G,60,30,64,0.001,48,0.67529310,0.05341735,0.33576147,8.2
G,60,30,64,0.001,49,0.61577350,0.03363452,0.33576147,8.2
G,60,30,64,0.001,50,0.73585426,0.09136976,0.33576147,7.7
G,60,30,64,0.001,51,0.86734721,0.03475952,0.33576147,8.0
G,60,30,64,0.001,52,0.71711622,0.05167117,0.33576147,8.1
G,60,30,64,0.001,53,0.70981518,0.04119523,0.33576147,8.0
G,60,30,64,0.001,54,0.76050496,0.04056404,0.33576147,8.1
G,60,30,64,0.001,55,1.42261946,0.06068805,0.33576147,7.8
G,60,30,64,0.001,56,1.13804813,0.04351559,0.33576147,8.2
G,60,30,64,0.001,57,1.65212938,0.11038669,0.33576147,8.2
G,60,30,64,0.001,58,1.12103902,0.04117545,0.33576147,8.2
G,60,30,64,0.001,59,0.97605441,0.08701283,0.33576147,7.8
G,60,30,64,0.001,60,0.81517340,0.05209884,0.33576147,8.1
G,90,30,64,0.001,1,11.12067269,0.25890878,0.33576147,10.8
G,90,30,64,0.001,2,6.63630532,0.68189207,0.33576147,10.7
G,90,30,64,0.001,3,6.70833167,0.37799766,0.33576147,10.3
G,90,30,64,0.001,4,5.68317783,0.07099566,0.33576147,10.7
G,90,30,64,0.001,5,3.40865298,0.11437849,0.33576147,10.8
G,90,30,64,0.001,6,4.13021093,0.12451777,0.33576147,10.8
G,90,30,64,0.001,7,3.88237331,0.13178534,0.33576147,10.8
G,90,30,64,0.001,8,3.30474766,0.10651251,0.33576147,10.4
G,90,30,64,0.001,9,4.36135001,0.23115230,0.33576147,10.7
G,90,30,64,0.001,10,3.54935827,0.07828214,0.33576147,10.6
G,90,30,64,0.001,11,2.28249330,0.10987578,0.33576147,10.7
G,90,30,64,0.001,12,2.57553948,0.08929452,0.33576147,10.4
G,90,30,64,0.001,13,2.35948554,0.07553094,0.33576147,10.6
G,90,30,64,0.001,14,2.09743791,0.08954164,0.33576147,10.8
G,90,30,64,0.001,15,2.24193597,0.05846982,0.33576147,10.8
G,90,30,64,0.001,16,1.62616866,0.08726167,0.33576147,10.3
G,90,30,64,0.001,17,1.65413114,0.05006239,0.33576147,10.8
G,90,30,64,0.001,18,1.55490017,0.07416547,0.33576147,10.6
G,90,30,64,0.001,19,1.84602840,0.07432710,0.33576147,10.6
G,90,30,64,0.001,20,1.59470585,0.07053510,0.33576147,10.7
G,90,30,64,0.001,21,1.62355924,0.06880563,0.33576147,10.4
G,90,30,64,0.001,22,1.53081255,0.04745065,0.33576147,10.8
G,90,30,64,0.001,23,1.44924985,0.09280904,0.33576147,10.6
G,90,30,64,0.001,24,1.43544242,0.03242227,0.33576147,10.7
G,90,30,64,0.001,25,1.20889850,0.04975555,0.33576147,10.4
G,90,30,64,0.001,26,1.11474526,0.09482003,0.33576147,10.6
G,90,30,64,0.001,27,1.23935357,0.05392101,0.33576147,10.7
G,90,30,64,0.001,28,1.30195485,0.09457805,0.33576147,10.6
G,90,30,64,0.001,29,1.08856592,0.05719372,0.33576147,10.3
G,90,30,64,0.001,30,1.14166746,0.04293340,0.33576147,10.7
G,90,30,64,0.001,31,1.06971380,0.05550759,0.33576147,10.9
G,90,30,64,0.001,32,1.23832187,0.02664682,0.33576147,10.8
G,90,30,64,0.001,33,1.32067411,0.06575426,0.33576147,10.8
G,90,30,64,0.001,34,1.48869215,0.04828212,0.33576147,10.4
G,90,30,64,0.001,35,1.10707000,0.03334671,0.33576147,10.6
G,90,30,64,0.001,36,1.66429847,0.18690904,0.33576147,10.7
G,90,30,64,0.001,37,1.91264883,0.05378102,0.33576147,10.6
G,90,30,64,0.001,38,2.25858744,0.09315561,0.33576147,10.4
G,90,30,64,0.001,39,1.92856562,0.05999221,0.33576147,10.6
G,90,30,64,0.001,40,1.54527796,0.18256115,0.33576147,10.8
G,90,30,64,0.001,41,1.65766310,0.06773534,0.33576147,10.6
G,90,30,64,0.001,42,1.49204702,0.07221170,0.33576147,10.7
G,90,30,64,0.001,43,3.06295519,0.14038557,0.33576147,10.4
G,90,30,64,0.001,44,2.02894977,0.07559921,0.33576147,10.6
G,90,30,64,0.001,45,1.94608046,0.10372583,0.33576147,10.7
G,90,30,64,0.001,46,1.59821047,0.06240306,0.33576147,10.8
G,90,30,64,0.001,47,1.67662894,0.11919574,0.33576147,10.8
G,90,30,64,0.001,48,1.28051812,0.06181474,0.33576147,10.4
G,90,30,64,0.001,49,0.93616794,0.05604279,0.33576147,10.5
G,90,30,64,0.001,50,0.72215683,0.05642737,0.33576147,10.8
G,90,30,64,0.001,51,0.62831553,0.04969580,0.33576147,10.9
G,90,30,64,0.001,52,0.63480836,0.05481273,0.33576147,10.3
G,40,60,64,0.001,1,42.38004277,0.19883140,0.33576147,6.5
G,40,60,64,0.001,2,18.08424931,0.22492432,0.33576147,6.7
G,40,60,64,0.001,3,11.45808525,0.20783071,0.33576147,6.8
G,40,60,64,0.001,4,9.22804607,0.13679556,0.33576147,6.7
G,40,60,64,0.001,5,8.57000097,0.15447863,0.33576147,6.5
G,40,60,64,0.001,6,6.39226682,0.08885195,0.33576147,6.3
G,40,60,64,0.001,7,5.87106620,0.11351657,0.33576147,6.8
G,40,60,64,0.001,8,6.30536016,0.07996997,0.33576147,6.7
G,40,60,64,0.001,9,5.64423355,0.09239001,0.33576147,6.7
G,40,60,64,0.001,10,5.92937736,0.08063031,0.33576147,6.6
G,40,60,64,0.001,11,4.73131753,0.06773698,0.33576147,6.7
G,40,60,64,0.001,12,3.37216942,0.06860947,0.33576147,6.3
G,40,60,64,0.001,13,2.71261710,0.07189827,0.33576147,6.5
G,40,60,64,0.001,14,2.41646169,0.06305505,0.33576147,6.6
G,40,60,64,0.001,15,2.63029331,0.11802485,0.33576147,6.7
G,40,60,64,0.001,16,3.77249881,0.07196219,0.33576147,6.7
G,40,60,64,0.001,17,6.64846275,0.23859341,0.33576147,6.3
G,40,60,64,0.001,18,4.94824144,0.09716956,0.33576147,6.7
G,40,60,64,0.001,19,3.82113075,0.11207567,0.33576147,6.7
G,40,60,64,0.001,20,2.70765322,0.06774780,0.33576147,6.8
G,40,60,64,0.001,21,1.88692195,0.06349944,0.33576147,6.6
G,40,60,64,0.001,22,1.60401488,0.06154667,0.33576147,6.7
G,40,60,64,0.001,23,1.45018795,0.05754249,0.33576147,6.3
G,40,60,64,0.001,24,1.33395838,0.05597508,0.33576147,6.6
G,40,60,64,0.001,25,1.25053880,0.05345243,0.33576147,6.9
G,40,60,64,0.001,26,1.18815271,0.05371114,0.33576147,6.7
G,40,60,64,0.001,27,1.16824774,0.05243581,0.33576147,6.6
G,40,60,64,0.001,28,1.19322849,0.05703267,0.33576147,6.3
G,40,60,64,0.001,29,1.39321755,0.05440409,0.33576147,6.5
G,40,60,64,0.001,30,1.75884213,0.07005184,0.33576147,6.8
G,40,60,64,0.001,31,1.83673009,0.05610248,0.33576147,6.6
G,40,60,64,0.001,32,1.46560099,0.05572017,0.33576147,6.8
G,40,60,64,0.001,33,1.26980753,0.05482932,0.33576147,6.3
G,40,60,64,0.001,34,1.45737761,0.05094093,0.33576147,6.5
G,40,60,64,0.001,35,1.69771973,0.06171422,0.33576147,6.7
G,40,60,64,0.001,36,2.39251771,0.05726865,0.33576147,6.5
G,40,60,64,0.001,37,2.70352917,0.07059712,0.33576147,6.6
G,40,60,64,0.001,38,2.13866182,0.05648354,0.33576147,6.5
G,40,60,64,0.001,39,1.85035227,0.07004513,0.33576147,6.3
G,40,60,64,0.001,40,1.65558060,0.05491057,0.33576147,6.7
G,40,60,64,0.001,41,1.33976441,0.05005300,0.33576147,6.7
G,40,60,64,0.001,42,1.16710184,0.04757437,0.33576147,6.7
G,40,60,64,0.001,43,1.00178683,0.04369605,0.33576147,6.6
G,40,60,64,0.001,44,0.95488463,0.04481097,0.33576147,6.3
G,40,60,64,0.001,45,0.95712022,0.04216270,0.33576147,6.6
G,40,60,64,0.001,46,1.20332241,0.05552209,0.33576147,6.7
G,40,60,64,0.001,47,1.75422108,0.04807183,0.33576147,6.5
G,40,60,64,0.001,48,2.38246234,0.08628317,0.33576147,6.8
G,40,60,64,0.001,49,1.63554469,0.04936629,0.33576147,6.2
G,40,60,64,0.001,50,1.52590112,0.06929735,0.33576147,6.5
G,40,60,64,0.001,51,1.16748319,0.05314060,0.33576147,6.5
G,40,60,64,0.001,52,1.08282406,0.04942961,0.33576147,6.7
G,40,60,64,0.001,53,0.98368773,0.04892275,0.33576147,6.5
G,40,60,64,0.001,54,0.90215289,0.04707518,0.33576147,6.2
G,40,60,64,0.001,55,0.76234896,0.04370097,0.33576147,6.6
G,40,60,64,0.001,56,0.71552720,0.04413724,0.33576147,6.7
G,40,60,64,0.001,57,0.69289702,0.04288404,0.33576147,6.8
G,40,60,64,0.001,58,0.73307745,0.04380479,0.33576147,6.6
G,40,60,64,0.001,59,0.80077388,0.04381177,0.33576147,6.5
G,40,60,64,0.001,60,0.98128740,0.04682375,0.33576147,6.3
G,40,60,64,0.001,61,0.99237908,0.04247581,0.33576147,6.8
G,40,60,64,0.001,62,1.12194144,0.04655345,0.33576147,6.6
G,40,60,64,0.001,63,1.01169058,0.03917002,0.33576147,6.5
G,40,60,64,0.001,64,1.03367081,0.04715344,0.33576147,6.7
G,40,60,64,0.001,65,1.02644311,0.04163683,0.33576147,6.6
G,40,60,64,0.001,66,1.14717950,0.05173606,0.33576147,6.3
G,40,60,64,0.001,67,1.10175069,0.04684946,0.33576147,6.7
G,40,60,64,0.001,68,0.81623294,0.04415010,0.33576147,6.6
G,40,60,64,0.001,69,0.71821947,0.04731471,0.33576147,6.7
G,40,60,64,0.001,70,0.69778651,0.04192662,0.33576147,6.5
G,40,60,64,0.001,71,0.71637879,0.04535036,0.33576147,6.3
G,40,60,64,0.001,72,0.77189606,0.04203937,0.33576147,6.5
G,40,60,64,0.001,73,0.88786921,0.04331094,0.33576147,6.6
G,40,60,64,0.001,74,1.01071690,0.04342130,0.33576147,6.7
G,40,60,64,0.001,75,1.34379370,0.04283235,0.33576147,6.5
G,40,60,64,0.001,76,1.30447087,0.04416371,0.33576147,6.8
G,40,60,64,0.001,77,1.61886062,0.04538997,0.33576147,6.2
G,40,60,64,0.001,78,1.68082038,0.04915546,0.33576147,6.8
G,40,60,64,0.001,79,1.32139230,0.04180165,0.33576147,6.6
G,40,60,64,0.001,80,1.10026212,0.04418425,0.33576147,6.7
G,40,60,64,0.001,81,0.81644879,0.03838542,0.33576147,7.0
G,40,60,64,0.001,82,0.60676150,0.03494854,0.33576147,6.5
G,40,60,64,0.001,83,0.61153666,0.03839794,0.33576147,6.3
G,40,60,64,0.001,84,0.64537603,0.03508868,0.33576147,6.7
G,40,60,64,0.001,85,0.73421002,0.04184629,0.33576147,6.9
G,40,60,64,0.001,86,0.81777170,0.03712473,0.33576147,6.7
G,40,60,64,0.001,87,0.97641182,0.04749109,0.33576147,6.5
G,40,60,64,0.001,88,0.87427589,0.03814524,0.33576147,6.2
G,40,60,64,0.001,89,0.87833947,0.04489023,0.33576147,6.6
G,40,60,64,0.001,90,0.68325796,0.03723337,0.33576147,6.7
G,40,60,64,0.001,91,0.60825185,0.03995927,0.33576147,6.6
G,40,60,64,0.001,92,0.52700497,0.03550814,0.33576147,6.8
G,40,60,64,0.001,93,0.52832123,0.03899247,0.33576147,6.2
G,40,60,64,0.001,94,0.52561247,0.03415733,0.33576147,6.7
G,40,60,64,0.001,95,0.60418629,0.04035932,0.33576147,6.5
G,40,60,64,0.001,96,0.66066802,0.03446457,0.33576147,6.8
G,40,60,64,0.001,97,0.71601044,0.04131592,0.33576147,6.7
G,40,60,64,0.001,98,0.70804193,0.03560433,0.33576147,6.3
G,40,60,64,0.001,99,0.65977459,0.03979303,0.33576147,6.6
G,40,60,64,0.001,100,0.60286006,0.03623949,0.33576147,6.7
G,60,60,64,0.001,1,27.28861691,0.41604886,0.33576147,8.2
G,60,60,64,0.001,2,15.41735733,0.28951149,0.33576147,8.2
G,60,60,64,0.001,3,8.62847435,0.10623765,0.33576147,8.3
G,60,60,64,0.001,4,8.50325085,0.13039172,0.33576147,7.9
G,60,60,64,0.001,5,6.09304103,0.07704061,0.33576147,8.2
G,60,60,64,0.001,6,4.53174751,0.09429123,0.33576147,8.4
G,60,60,64,0.001,7,5.94942405,0.06714138,0.33576147,8.3
G,60,60,64,0.001,8,6.29982862,0.07091688,0.33576147,8.1
G,60,60,64,0.001,9,6.18729913,0.05975349,0.33576147,8.3
G,60,60,64,0.001,10,4.01614371,0.04564400,0.33576147,7.9
G,60,60,64,0.001,11,3.05078726,0.05132590,0.33576147,8.3
G,60,60,64,0.001,12,3.10802875,0.10485968,0.33576147,8.1
G,60,60,64,0.001,13,4.13423022,0.04109747,0.33576147,8.2
G,60,60,64,0.001,14,6.52755546,0.22403688,0.33576147,8.1
G,60,60,64,0.001,15,5.56338360,0.08977605,0.33576147,7.9
G,60,60,64,0.001,16,5.55712681,0.11382595,0.33576147,8.1
G,60,60,64,0.001,17,3.08274458,0.05271037,0.33576147,8.2
G,60,60,64,0.001,18,2.26298609,0.05419404,0.33576147,8.1
G,60,60,64,0.001,19,1.98392467,0.04195013,0.33576147,8.3
G,60,60,64,0.001,20,1.90789499,0.04737108,0.33576147,8.3
G,60,60,64,0.001,21,1.89843928,0.04137677,0.33576147,7.9
G,60,60,64,0.001,22,2.34040936,0.09433822,0.33576147,8.3
G,60,60,64,0.001,23,2.85432407,0.05158246,0.33576147,8.3
G,60,60,64,0.001,24,2.97524805,0.06751968,0.33576147,8.3
G,60,60,64,0.001,25,1.57569239,0.04588384,0.33576147,8.1
G,60,60,64,0.001,26,1.34138447,0.04546313,0.33576147,7.8
G,60,60,64,0.001,27,1.35741782,0.03864048,0.33576147,8.2
G,60,60,64,0.001,28,1.21409023,0.04036595,0.33576147,8.2
G,60,60,64,0.001,29,1.22779480,0.03459812,0.33576147,8.1
G,60,60,64,0.001,30,1.05503749,0.04008731,0.33576147,8.3
G,60,60,64,0.001,31,1.10476270,0.03310880,0.33576147,8.2
G,60,60,64,0.001,32,1.18468580,0.04399579,0.33576147,7.9
G,60,60,64,0.001,33,1.31124572,0.03061112,0.33576147,8.3
G,60,60,64,0.001,34,1.50276514,0.05212352,0.33576147,8.1
G,60,60,64,0.001,35,1.42718805,0.02788485,0.33576147,8.2
G,60,60,64,0.001,36,1.56602506,0.06924977,0.33576147,8.3
G,60,60,64,0.001,37,1.42994597,0.03025070,0.33576147,7.9
G,60,60,64,0.001,38,1.76168983,0.07887354,0.33576147,8.1
G,60,60,64,0.001,39,1.79154788,0.03632516,0.33576147,8.3
G,60,60,64,0.001,40,2.23655080,0.04668245,0.33576147,8.2
G,60,60,64,0.001,41,1.47552951,0.04294498,0.33576147,8.4
G,60,60,64,0.001,42,1.25364342,0.03738308,0.33576147,7.9
G,60,60,64,0.001,43,0.99455847,0.04516898,0.33576147,8.2
G,60,60,64,0.001,44,1.00081756,0.03430848,0.33576147,8.2
G,60,60,64,0.001,45,0.94886336,0.04777138,0.33576147,8.3
G,60,60,64,0.001,46,0.97887975,0.03239424,0.33576147,8.1
G,60,60,64,0.001,47,1.08465556,0.05403186,0.33576147,7.9
G,60,60,64,0.001,48,1.14049221,0.03357694,0.33576147,8.3
G,60,60,64,0.001,49,1.49109130,0.06637416,0.33576147,8.3
G,60,60,64,0.001,50,1.76044551,0.03850236,0.33576147,8.3
G,60,60,64,0.001,51,2.69886921,0.07069715,0.33576147,8.3
G,60,60,64,0.001,52,2.18554752,0.04432706,0.33576147,8.3
G,60,60,64,0.001,53,1.85178542,0.04047789,0.33576147,7.9
G,60,60,64,0.001,54,1.26587539,0.03687272,0.33576147,8.3
G,60,60,64,0.001,55,1.10583506,0.03898396,0.33576147,8.3
G,90,60,64,0.001,1,29.43085908,0.27701890,0.33576147,10.7
G,90,60,64,0.001,2,14.46159473,0.22312517,0.33576147,10.8
G,90,60,64,0.001,3,7.24245164,0.15680550,0.33576147,10.7
G,90,60,64,0.001,4,14.31817213,0.30107810,0.33576147,10.4
G,90,60,64,0.001,5,18.07266940,0.11357531,0.33576147,10.8
G,90,60,64,0.001,6,7.96864271,0.06758655,0.33576147,10.7
G,90,60,64,0.001,7,6.19337468,0.12004254,0.33576147,10.9
G,90,60,64,0.001,8,5.47686132,0.08856150,0.33576147,10.7
G,90,60,64,0.001,9,7.18675614,0.23483002,0.33576147,10.5
G,90,60,64,0.001,10,8.14176191,0.05326328,0.33576147,10.8
G,90,60,64,0.001,11,7.25729222,0.08561354,0.33576147,10.7
G,90,60,64,0.001,12,6.28062760,0.08253082,0.33576147,10.9
G,90,60,64,0.001,13,3.73032662,0.03934851,0.33576147,10.8
G,90,60,64,0.001,14,2.40128651,0.05359390,0.33576147,10.9
G,90,60,64,0.001,15,2.13240562,0.03793516,0.33576147,10.5
G,90,60,64,0.001,16,1.92980030,0.09089291,0.33576147,10.7
G,90,60,64,0.001,17,2.40580698,0.03916685,0.33576147,10.7
G,90,60,64,0.001,18,3.25533843,0.09335421,0.33576147,10.7
G,90,60,64,0.001,19,2.89315642,0.06115351,0.33576147,10.8
G,90,60,64,0.001,20,3.06727052,0.03889902,0.33576147,10.4
G,90,60,64,0.001,21,2.94804032,0.07700912,0.33576147,10.7
G,90,60,64,0.001,22,2.84935578,0.04371569,0.33576147,10.9
G,90,60,64,0.001,23,3.21199502,0.07872643,0.33576147,10.9
G,90,60,64,0.001,24,3.44848973,0.05449819,0.33576147,10.9
G,90,60,64,0.001,25,2.86443098,0.04098951,0.33576147,10.5
G,90,60,64,0.001,26,1.60005882,0.02988919,0.33576147,10.8
G,90,60,64,0.001,27,1.30262322,0.03387622,0.33576147,10.9
G,90,60,64,0.001,28,1.15149109,0.03972080,0.33576147,10.7
G,90,60,64,0.001,29,1.43365684,0.03127526,0.33576147,10.9
G,90,60,64,0.001,30,1.97643403,0.09809639,0.33576147,10.5
G,90,60,64,0.001,31,2.18852684,0.03228433,0.33576147,10.8
G,90,60,64,0.001,32,2.14366055,0.06240799,0.33576147,10.7
G,90,60,64,0.001,33,1.28772744,0.03615864,0.33576147,10.7
G,90,60,64,0.001,34,1.04744171,0.03882335,0.33576147,10.8
G,90,60,64,0.001,35,0.88509958,0.02972023,0.33576147,10.9
G,90,60,64,0.001,36,0.94892673,0.03449036,0.33576147,10.5
G,90,60,64,0.001,37,0.92542686,0.02712459,0.33576147,10.8
G,90,60,64,0.001,38,1.15095347,0.03497390,0.33576147,10.8
G,90,60,64,0.001,39,1.01859454,0.02746072,0.33576147,10.9
G,90,60,64,0.001,40,1.24737101,0.03274859,0.33576147,10.7
G,90,60,64,0.001,41,1.20689840,0.03538531,0.33576147,10.5
G,90,60,64,0.001,42,1.37436964,0.02935743,0.33576147,10.9
G,90,60,64,0.001,43,1.78470949,0.05251677,0.33576147,10.8
G,90,60,64,0.001,44,1.60975507,0.02635542,0.33576147,10.9
G,90,60,64,0.001,45,1.59154588,0.04065582,0.33576147,10.4
G,90,60,64,0.001,46,1.01924638,0.03030658,0.33576147,10.8
G,90,60,64,0.001,47,0.73491275,0.02750163,0.33576147,10.9
G,90,60,64,0.001,48,0.60318112,0.03318200,0.33576147,10.7
G,90,60,64,0.001,49,0.58251993,0.02473783,0.33576147,10.8
G,90,60,64,0.001,50,0.68241369,0.03914602,0.33576147,10.5
G,90,60,64,0.001,51,0.73968600,0.02496328,0.33576147,10.9
G,90,60,64,0.001,52,0.96115083,0.03735756,0.33576147,10.8
G,90,60,64,0.001,53,0.89705580,0.02461876,0.33576147,10.9
G,90,60,64,0.001,54,1.30135535,0.04235039,0.33576147,10.7
G,90,60,64,0.001,55,1.81991771,0.04798178,0.33576147,10.5
G,90,60,64,0.001,56,1.80574668,0.05063515,0.33576147,10.7
G,90,60,64,0.001,57,1.91966871,0.05196328,0.33576147,10.7
G,90,60,64,0.001,58,1.04567976,0.03188891,0.33576147,10.9
G,90,60,64,0.001,59,0.86484646,0.04474658,0.33576147,10.7
G,90,60,64,0.001,60,0.82157653,0.02636217,0.33576147,10.7
G,90,60,64,0.001,61,0.97628716,0.05183975,0.33576147,10.5
G,90,60,64,0.001,62,0.95210998,0.02420146,0.33576147,11.0
G,90,60,64,0.001,63,1.20473737,0.04858400,0.33576147,10.8
G,90,60,64,0.001,64,0.97248585,0.02742702,0.33576147,10.9
G,90,60,64,0.001,65,0.83394569,0.03130621,0.33576147,10.9
G,90,60,64,0.001,66,0.64086128,0.03443111,0.33576147,10.5
G,90,60,64,0.001,67,0.59131908,0.02504449,0.33576147,10.8
G,90,60,64,0.001,68,0.63036597,0.04340919,0.33576147,10.8
G,90,60,64,0.001,69,0.80627211,0.02494288,0.33576147,10.8
G,90,60,64,0.001,70,1.01002771,0.05867030,0.33576147,10.7
G,90,60,64,0.001,71,1.28467882,0.03072332,0.33576147,10.5
G,90,60,64,0.001,72,1.72056978,0.04513073,0.33576147,10.9
G,90,60,64,0.001,73,1.53018581,0.03985276,0.33576147,10.7
G,90,60,64,0.001,74,1.79221290,0.03181198,0.33576147,10.9
G,90,60,64,0.001,75,2.08002161,0.08245179,0.33576147,11.0
G,90,60,64,0.001,76,2.22377053,0.03354533,0.33576147,10.5
G,90,60,64,0.001,77,2.61031945,0.05786362,0.33576147,10.9
G,90,60,64,0.001,78,1.34549704,0.03501996,0.33576147,10.8
G,90,60,64,0.001,79,1.04875913,0.03801566,0.33576147,10.9
G,90,60,64,0.001,80,0.89322346,0.03590998,0.33576147,10.8
G,90,60,64,0.001,81,0.88450536,0.03129795,0.33576147,10.6
G,90,60,64,0.001,82,0.89517781,0.03679507,0.33576147,10.7
G,40,120,64,0.001,1,93.70734706,0.22392071,0.33576147,6.8
G,40,120,64,0.001,2,48.64426988,0.17548902,0.33576147,6.6
G,40,120,64,0.001,3,29.25835712,0.18687034,0.33576147,6.8
G,40,120,64,0.001,4,18.89483124,0.18767929,0.33576147,6.5
G,40,120,64,0.001,5,15.82353023,0.14981767,0.33576147,6.3
G,40,120,64,0.001,6,13.38665240,0.12457090,0.33576147,6.8
G,40,120,64,0.001,7,10.89152382,0.10421632,0.33576147,6.6
G,40,120,64,0.001,8,8.89046376,0.09092622,0.33576147,6.5
G,40,120,64,0.001,9,7.20523936,0.08354772,0.33576147,6.8
G,40,120,64,0.001,10,6.02708616,0.07904829,0.33576147,6.6
G,40,120,64,0.001,11,5.19696269,0.07337612,0.33576147,6.8
G,40,120,64,0.001,12,4.55985643,0.07701143,0.33576147,7.0
G,40,120,64,0.001,13,4.73809832,0.06722284,0.33576147,6.4
G,40,120,64,0.001,14,6.04687977,0.08669836,0.33576147,6.6
G,40,120,64,0.001,15,7.02696496,0.07374596,0.33576147,6.8
G,40,120,64,0.001,16,10.03406826,0.08491801,0.33576147,6.6
G,40,120,64,0.001,17,6.01858783,0.08429115,0.33576147,6.8
G,40,120,64,0.001,18,4.92380812,0.08066960,0.33576147,6.8
G,40,120,64,0.001,19,3.91928413,0.07339408,0.33576147,6.7
G,40,120,64,0.001,20,3.47246385,0.06876192,0.33576147,6.4
G,40,120,64,0.001,21,3.11713359,0.06793455,0.33576147,6.6
G,40,120,64,0.001,22,2.86396578,0.06732730,0.33576147,6.7
G,40,120,64,0.001,23,2.68709593,0.06530127,0.33576147,6.8
G,40,120,64,0.001,24,2.54399539,0.06310098,0.33576147,6.7
G,40,120,64,0.001,25,2.41733296,0.06142907,0.33576147,6.8
G,40,120,64,0.001,26,2.30923748,0.06024458,0.33576147,6.8
G,40,120,64,0.001,27,2.20189876,0.05914061,0.33576147,6.3
G,40,120,64,0.001,28,2.10268578,0.05804006,0.33576147,6.6
G,40,120,64,0.001,29,2.01104582,0.05695224,0.33576147,6.6
G,40,120,64,0.001,30,1.93214442,0.05612437,0.33576147,6.8
G,40,120,64,0.001,31,1.85501274,0.05548142,0.33576147,6.8
G,40,120,64,0.001,32,1.79406057,0.05492922,0.33576147,6.6
G,40,120,64,0.001,33,1.74312141,0.05446532,0.33576147,6.6
G,40,120,64,0.001,34,1.82924000,0.05518404,0.33576147,6.3
G,40,120,64,0.001,35,2.26561423,0.05588151,0.33576147,6.6
G,40,120,64,0.001,36,3.35445808,0.06542326,0.33576147,6.8
G,40,120,64,0.001,37,3.22138137,0.05909835,0.33576147,6.6
G,40,120,64,0.001,38,2.43000713,0.06025986,0.33576147,6.6
G,40,120,64,0.001,39,2.52295619,0.05410960,0.33576147,6.9
G,40,120,64,0.001,40,2.17944405,0.05433215,0.33576147,6.8
G,40,120,64,0.001,41,2.10410137,0.05221352,0.33576147,6.3
G,40,120,64,0.001,42,1.88437837,0.05453657,0.33576147,6.8
G,40,120,64,0.001,43,1.84127590,0.05105051,0.33576147,6.6
G,40,120,64,0.001,44,1.82565526,0.05302242,0.33576147,6.6
G,40,120,64,0.001,45,1.82712113,0.04950513,0.33576147,6.8
G,40,120,64,0.001,46,1.74362047,0.05215610,0.33576147,6.8
G,40,120,64,0.001,47,1.65954396,0.04842195,0.33576147,6.6
G,40,120,64,0.001,48,1.59726587,0.05086370,0.33576147,6.3
